last_state
1649970.0
239.96
118.61
337.0
133.69
47.55
117.8
65.87
132.4
209.6
237.2
133.96
52.01
129.2
124.79
53.85
199.27
167.54
81.3
136.37
95.6
36.43
122.18
141.41
130.15
249.48
170.86
60.77
55.32
119.58
69.09
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.827445
-0.07386631
-6.2816176
1.948813
-0.52979726
-0.8725259
-1.0222598
-0.7761392
0.099564925
2.995166
-1.571682
0.51290727
-0.03110051
2.0178742
-0.057828523
-1.9316657
0.41680154
-0.109715134
0.18474606
2.0671034
0.043965355
-0.63912046
1.3888626
-2.2861183
4.2379947
-0.28269726
0.4224915
0.3920373
1.0136476
-0.56439084
64.5502
49.97811
40.806767
57.47877
45.246014
49.02042
42.716843
48.38612
52.83925
61.6796
43.168915
54.783733
47.13677
63.12577
50.816666
39.854248
53.56276
45.104923
48.97963
62.239326
47.116295
54.205067
59.868988
33.591873
59.101887
45.437695
57.47805
53.7994
59.31594
46.576435
160.40463
66.08273
-302.34183
94.06584
-26.757332
-14.393206
-78.21806
22.506325
22.144794
125.67695
-224.55179
66.31184
-83.21365
195.68767
-13.542766
-320.4942
64.013084
-188.50478
-36.89154
111.96034
33.09607
46.255173
172.1062
-317.77905
163.40117
-99.297646
145.82182
51.360508
94.67626
-33.95365
44.570175
1.9581054
35.42667
34.995274
9.314099
10.230057
21.208818
19.275358
8.020691
27.499031
24.900518
13.917875
6.3125696
43.620037
0.38291892
42.026665
21.458944
34.820354
2.340207
44.95732
2.7573853
10.106159
29.471037
49.965008
41.858467
27.548676
10.419588
11.354675
26.64332
0.47786456
