last_state
16.636692
120.0
76.2
159.53
94.58
30.1
115.6
172.15721
107.66
232.2
135.6
170.55
36.94
114.15
83.67
41.32
122.26
178.49
62.53
62.74
53.2
31.77
87.45
110.79
118.02
158.66
81.84
52.72
81.72
67.18
85.89
33.741352
531.72986
795.6228
0.0
1337.7793
104.87755
0.0
956.78735
1462.5992
0.0
0.0
2.0
1101.8795
0.0
224.17035
198.86377
0.0
0.0
0.0
1220.7064
1352.2725
1522.5168
485.52408
217.0
0.0
0.0
211.993
385.0685
100.0
238.44203
1.5694695
0.9665489
1.5413891
0.1381106
-0.08024671
0.34691837
0.5258291
1.5145335
1.7705292
0.8008237
1.0323559
0.2055654
-0.12218304
0.3376439
-0.08190106
0.43180192
0.61277574
0.21835586
0.22782928
0.4512921
-0.076952994
0.3140764
0.49062568
-0.1268387
0.44620815
0.71487
0.2299496
-0.3079721
-0.7234534
-0.8473242
62.62903
60.683838
64.395386
55.197945
47.838623
57.46085
54.532135
63.44088
57.361233
56.0576
60.180397
55.45408
46.192356
56.885056
48.039963
56.11966
55.49394
54.094112
56.27159
53.300625
44.866493
58.195354
56.503864
52.513466
54.925938
55.066902
54.26064
45.069885
41.534622
45.242836
127.67882
62.495853
108.56541
28.012024
-55.94362
-62.93994
-81.37751
66.62968
-214.92722
28.125553
144.90009
61.976135
-37.444946
-142.84686
-37.85327
33.26238
59.578667
118.17221
0.56691813
81.80561
-93.87402
405.34613
29.481209
-58.950787
-127.62681
111.99846
1.8256036
-108.470634
-126.40759
-126.85845
33.774487
24.239641
22.19058
12.088779
14.925023
10.051917
2.6961184
25.367193
5.5721188
12.406657
25.260172
13.736413
16.333002
1.7572225
10.506647
13.171343
6.1972785
14.721922
2.2033887
30.571087
23.284216
41.785583
16.276287
6.351116
23.420307
22.637924
3.3055613
24.074347
21.22847
25.253738
