,0
326,1583162.5676198218
327,1600178.40165011
328,1619392.8013459349
329,1601424.021283274
330,1572009.2913460594
331,1576575.7458749653
332,1610446.6174580185
333,1580077.2354480561
334,1602858.3376894072
335,1572557.8513441805
336,1553522.1575110252
337,1498627.6416079786
338,1460132.9107705615
339,1523018.7448135254
340,1527910.7356155033
341,1540659.2970940184
342,1516801.8506734893
343,1480510.3846511925
344,1493081.1669728798
345,1475356.6014017523
346,1470776.0122385907
347,1416817.3206781424
348,1439813.6008691816
349,1427649.0434577106
350,1417963.8506047453
351,1406910.2348438306
352,1457918.125693938
353,1447679.5784471175
354,1441979.420579177
355,1486950.8984727322
356,1483462.6242219948
357,1431530.6923035537
358,1416458.2757386346
359,1430009.452048161
360,1420791.9498550957
361,1462993.1097519607
362,1461353.198392093
363,1458418.2124815732
364,1496650.9810805563
365,1506438.5756166717
366,1509611.2871679226
367,1511067.8386737339
368,1512848.5344976094
369,1498134.767554605
370,1498560.9260307685
371,1470592.8612507444
372,1477054.376294014
373,1474901.5680638906
374,1427721.0267212072
375,1408859.9350394628
376,1404337.0400639244
377,1401037.515471714
378,1407481.5263652902
379,1453858.9185649704
380,1474559.278083214
381,1486202.4364475235
382,1493529.7400619981
383,1517308.5867950586
384,1509716.3543071325
385,1506473.5652515837
386,1463703.9374073537
387,1465999.03769418
388,1488328.868323715
389,1472566.5511637863
390,1511937.4263642887
391,1544170.3794080159
392,1552824.369780476
393,1539777.7917376312
394,1536832.7893459809
395,1533610.6008456035
396,1535519.2756757746
397,1555550.5605369213
398,1549885.8750822074
399,1550958.9902301307
400,1539533.2331899346
401,1545483.089573555
402,1553810.0188370661
403,1558577.6997903842
404,1518389.8043037655
405,1501469.9160363197
406,1492405.4695694095
407,1489416.567323818
408,1500317.7305640003
409,1499209.3953182467
410,1474567.2122162487
411,1471483.4447050882
412,1468276.2435651412
413,1452853.683855215
414,1459340.5711208985
415,1451352.543630787
416,1478805.967516222
417,1455679.8459237514
418,1454950.6236820251
419,1494636.3403726649
420,1499273.785474522
421,1523727.0180706405
422,1492687.6141972425
423,1494412.156683867
424,1507490.7383715382
425,1503199.9907334421
426,1519833.1513422104
427,1507736.4606209705
428,1516033.5625239934
429,1521040.2654549722
430,1528128.0185827047
431,1563967.1239908685
432,1558177.078843151
