last_state
11.88748
155.98
91.9
259.04
131.55
33.75
118.2
212.69127
99.01
239.99
163.24
160.9
40.09
142.04
98.11
46.59
166.5
219.24
63.75
77.91
52.69
36.24
91.59
119.49
133.17
203.25
107.02
49.21
67.2
86.4
82.74
300.0
537.57074
574.99023
709.11414
0.0
737.0
700.0
0.0
0.0
1200.0
1103.0
801.0
0.0
0.0
143.36914
188.22607
0.0
185.8675
862.0
0.0
1003.0
0.0
0.0
99.658936
231.54613
0.0
0.0
0.0
1016.92645
1365.4556
0.37465253
1.2420226
3.7756352
2.8515697
0.28988653
1.5075378
2.54868
-0.48525155
3.1685107
1.6381006
2.4494586
0.89220756
2.0728405
1.2629472
0.22061121
2.2181358
2.5730467
-0.24982986
0.9886948
-0.465883
0.35268188
0.012730872
1.1171244
1.9566997
1.3332317
0.9970718
0.06336263
-3.4018376
1.8839331
0.8216534
50.09136
64.75363
67.19846
74.81063
58.296547
61.70268
61.081303
45.593563
56.26477
59.21315
71.06931
69.676544
66.73544
61.804157
58.255894
64.26932
65.123665
48.366333
64.77566
46.529053
61.0246
49.154194
55.74931
65.53882
59.852894
59.222965
55.211143
26.496353
67.11038
60.81216
-10.359688
68.228294
55.36071
129.45914
66.04099
53.880867
54.24994
8.896416
52.22943
33.600094
457.2092
99.08593
229.73343
95.01663
99.708466
164.60051
112.3146
-83.84829
143.4
-11.099842
66.66985
-90.13527
87.39497
222.62265
176.26807
71.422386
83.98063
-124.94683
139.78677
92.26734
3.962808
8.043812
21.521671
44.607685
26.236177
20.916006
13.254571
4.365584
8.636356
0.22253299
66.91718
56.577522
58.014248
16.25253
30.123432
42.056137
27.191849
9.888805
41.756115
26.809599
25.678782
17.588633
22.366941
61.745384
12.1000805
12.789057
33.07218
66.821365
35.480125
52.061012
