last_state
295881.75
319.23
131.37
317.79
142.75
49.0
113.1
60.54
142.2
245.58
233.65
142.87
63.32
148.53
136.54
57.83
213.42
177.74
88.56
166.72
103.02
40.71
124.99
153.8
134.19
299.46
206.52
60.51
53.3
115.81
66.77
0.0
95.951996
577.77594
30.43849
0.0
0.0
22.058872
137.34286
0.0
794.2952
293.12225
446.16306
0.0
895.4616
0.0
750.8784
0.0
704.50104
112.25951
1181.8806
375.7461
682.45123
341.68524
579.6984
122.227234
304.06863
500.3084
586.71686
0.0
37.185677
10.988491
2.3082075
-6.5514984
-0.20075008
0.63407403
-1.3658775
-0.9099732
-0.5358937
5.722412
3.205213
1.7136818
0.9144025
1.9176447
0.50273687
0.8377823
4.0156846
1.7964652
0.2079772
3.3406281
1.6266321
0.52147245
0.57230014
1.4014026
0.6835251
4.200028
5.5995994
-0.14588764
-1.346851
-0.9610695
-0.5437004
74.594955
63.484352
41.371563
49.13709
56.90355
40.272655
41.5649
48.109604
64.36171
59.80513
61.569225
67.5129
66.37539
56.146603
66.646805
64.334595
54.426537
50.430767
68.16889
63.062115
62.46764
53.594193
61.21797
45.00518
62.71016
71.8828
52.064365
38.005993
44.425537
42.255306
107.3243
136.00012
-204.50066
-259.69745
105.88332
-192.3953
-100.47475
-203.91573
91.83739
180.33563
289.7637
263.0679
112.47708
-105.675545
185.97186
123.35726
23.70515
-101.39008
132.32231
98.00706
158.99321
27.14703
81.61599
-99.902466
101.71768
173.12997
-17.402687
-130.18497
-89.80756
-312.71747
51.08192
43.030373
29.481293
27.569601
21.648186
40.961662
30.785501
17.817064
12.65275
36.15469
45.41077
54.24473
15.2437935
2.10421
41.977837
31.669071
9.30017
10.521553
47.795925
30.480516
40.972446
12.915123
21.308031
18.57617
28.635868
59.273643
4.3845487
49.32077
26.304441
50.394814
