,0
0,-996.0163771910593
1,348.9825449772179
2,2288.836002059281
3,-3853.606799696572
4,639.1091593408491
5,1616.5956092930865
6,3251.727933230344
7,8520.141595093068
8,2088.606020268984
9,-6369.248296621721
10,-2444.991152188275
11,-1149.7340926423203
12,-8092.644497840665
13,-1315.293024511775
14,-132.0732868881896
15,-175.4667196685914
16,0.0
17,0.0
18,1207.7271998773795
19,4183.547761717811
20,-425.1010763500817
21,0.0
22,0.0
23,0.0
24,0.0
25,515.102500796318
26,-2002.2714067350607
27,-1228.8163089950103
28,-3115.7934981889557
29,911.1966051377822
30,-3787.7287514102645
31,-7954.594702619594
32,-37065.291674545966
33,-34569.835295025725
34,-3228.3030066513456
35,-66043.91477623675
36,-23424.278594853124
37,74097.55863923184
38,-50359.80296060606
39,63207.17102569621
40,-64642.59558242466
41,-1490.4358466134872
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,-4577.697791119572
57,-120.40152521780692
58,0.0
59,0.0
60,0.0
61,0.0
