,0
0,9865.252414545976
1,-10138.739779732423
2,2389.0373224244686
3,-2543.273586761439
4,10309.63359594997
5,9254.709382818197
6,2274.0938057441963
7,-3954.709806638886
8,5618.281433070777
9,3268.3444729574258
10,440.5277300901944
11,-8043.728936295956
12,135.68467552238144
13,-3029.2190694079036
14,1062.3519996787654
15,-164.98524289706256
16,-13003.416844733176
17,-6222.391943789786
18,5473.109474493074
19,-5574.684126902488
20,-5811.68889772438
21,1557.2165813330794
22,1128.665765851969
23,-379.4653366135899
24,10571.550044395495
25,-7272.27756021847
26,-426.34468260523863
27,-8231.799755934393
28,14350.302343819872
29,-9767.416375522269
30,-1197.3515549491858
31,-3622.8058578908676
32,3485.0705039525637
33,307.11960338416975
34,10574.00465620542
35,8890.35763505206
36,-1601.5115040412638
37,2812.8359749409137
38,-5527.295159936068
39,-33.69528494600672
40,4025.7204568942543
41,1530.428987181047
42,7049.572694452829
43,4120.255742713343
44,2473.566014662967
45,2520.651043973048
46,-4386.202415476437
47,-7182.138038349687
48,-765.7035252953647
49,-4770.369438972324
50,5233.273295569001
51,-7359.905133687425
52,6355.6000314343255
53,1897.4291543381987
54,-2864.2699910498923
55,12100.714571381337
56,-28219.626179350773
57,-8708.7467084768
58,15874.209314333159
59,15148.288804178825
60,11496.561533538275
61,-71.00373371166643
