,0
0,-3953.627879873384
1,10854.273804944241
2,681.7031582759228
3,1829.4795350464992
4,6353.472635269165
5,-10400.475543663139
6,-781.7428311272524
7,-5228.674356134143
8,6274.793906846782
9,-3955.0682866035495
10,7221.281664252747
11,1287.5704074364621
12,-1214.1469793533906
13,-2457.0860924348235
14,4173.022616149625
15,4791.490177868167
16,5360.680984820006
17,-2710.283194282325
18,-983.78245745413
19,923.0930763417855
20,-1811.701568359742
21,-5485.18529863772
22,-3242.024791146163
23,-4799.249882922741
24,24475.8591937921
25,2627.1944048963487
26,20624.286508886376
27,13896.644826617092
28,5542.829562691739
29,3083.0206926213577
30,-1143.1497480499092
31,-673.3441583062522
32,189.40016505680978
33,-261.06210549757816
34,2054.552078213077
35,1079.6458952915855
36,788.7182526707184
37,2561.663935001474
38,-706.2986243928317
39,384.3022689302452
40,316.7944342896808
41,2763.833099356154
42,-997.4076482562814
43,578.3788632289506
44,649.9783732185606
45,4247.458303564228
46,2190.3981266510673
47,3939.9457210907713
48,-389.2583420772571
49,3982.033354205778
50,-2649.223083894234
51,2964.115538272774
52,-3769.351511776913
53,3487.4226750903763
54,5348.192280855728
55,-2099.216707624728
56,-2281.062255899422
57,624.7413352800068
58,607.748589768773
59,-6836.9116799894255
60,-1676.8124985443428
61,-2367.5158610094804
