,index,balance
560,56,1301355.8212890625
561,57,1298086.8159484863
562,58,1318783.240515709
563,59,1288172.72782135
564,60,1309676.3292312622
565,61,1318800.6825027466
566,62,1318684.6680499774
567,0,1302313.0442314148
568,1,1306170.2637233734
569,2,1330043.1399374008
570,3,1317556.6756248474
571,4,1340327.6129608154
572,5,1331817.8133683205
573,6,1343985.8269901276
574,7,1344115.401810646
575,8,1347857.3246383667
576,9,1344183.5567138195
577,10,1342839.375
578,11,1342839.375
579,12,1342839.375
580,13,1342839.375
581,14,1342839.375
582,15,1342839.375
583,16,1342839.375
584,17,1342839.375
585,18,1342839.375
586,19,1342839.375
587,20,1342839.375
588,21,1342839.375
589,22,1342839.375
590,23,1342839.375
591,24,1342839.375
592,25,1342839.375
593,26,1342839.375
594,27,1342839.375
595,28,1343504.5615234375
596,29,1343333.25
597,30,1342386.2085876465
598,31,1345550.1728515625
599,32,1343185.619140625
600,33,1343786.993713379
601,34,1338798.5419921875
602,35,1332906.8046875
603,36,1310594.13671875
604,37,1328665.8337936401
605,38,1313790.5101852417
606,39,1330143.9139175415
607,40,1341479.6732673645
608,41,1340988.5969371796
609,42,1362735.986287117
610,43,1359874.0133209229
611,44,1362906.5156478882
612,45,1361740.8363732696
613,46,1362824.5304756165
614,47,1354790.1663227081
615,48,1350461.503206253
616,49,1343761.7107810974
617,50,1341319.683189392
618,51,1327972.4741134644
619,52,1327525.0960884094
620,53,1318796.0530643463
621,54,1326161.4262332916
622,55,1310021.2387638092
623,56,1312698.1299991608
624,57,1301344.0324077606
625,58,1311315.5029754639
626,59,1307622.6928806305
627,60,1306315.0
628,61,1306315.0
629,62,1306143.6516517776
630,0,1308380.5263671875
631,1,1314527.502319336
632,2,1317252.8944702148
633,3,1311823.681274414
634,4,1319129.646484375
635,5,1324996.9750976562
636,6,1335859.1611328125
637,7,1340177.0209331512
638,8,1345046.6415576935
639,9,1332573.80850029
640,10,1334323.4257526398
641,11,1332642.3040630817
642,12,1343370.8240356445
643,13,1350097.8799095154
644,14,1361620.016076088
645,15,1361887.016037941
646,16,1352798.0838861465
647,17,1359421.8726358414
648,18,1346112.0872859955
649,19,1344766.0
650,20,1344766.0
651,21,1344766.0
652,22,1344766.0
653,23,1344766.0
654,24,1344766.0
655,25,1344766.0
656,26,1344766.0
657,27,1344766.0
658,28,1344766.0
659,29,1344766.0
660,30,1344766.0
661,31,1344766.0
662,32,1344766.0
663,33,1344766.0
664,34,1343845.015625
665,35,1345131.6474609375
666,36,1351488.8623046875
667,37,1351372.5817871094
668,38,1350888.3331298828
669,39,1343870.0243682861
670,40,1342663.125
671,41,1342663.125
672,42,1342787.9348144531
673,43,1342327.7578125
674,44,1340459.029296875
675,45,1337802.7553710938
676,46,1341412.1451416016
677,47,1340424.375
678,48,1340424.375
679,49,1340424.375
680,50,1340424.375
681,51,1341957.3269042969
682,52,1341763.875
683,53,1343145.3935546875
684,54,1344353.6018066406
685,55,1338955.1015625
686,56,1336087.1319580078
687,57,1331050.1577148438
688,58,1331481.0834960938
689,59,1330281.5
690,60,1330281.5
691,61,1330281.5
692,62,1330281.5297924217
693,0,1328836.0029907227
694,1,1328706.0
695,2,1328706.0
696,3,1328706.0
697,4,1328706.0
698,5,1328706.0
699,6,1329887.8627929688
700,7,1329097.4271240234
701,8,1334383.158203125
702,9,1327510.2236328125
703,10,1327053.75
704,11,1327053.75
705,12,1327053.75
706,13,1327053.75
707,14,1327053.75
708,15,1327053.75
709,16,1327053.75
710,17,1327053.75
711,18,1327053.75
712,19,1327053.75
713,20,1327053.75
714,21,1327053.75
715,22,1327053.75
716,23,1327053.75
717,24,1327053.75
718,25,1327053.75
719,26,1327053.75
720,27,1327053.75
721,28,1327053.75
722,29,1327053.75
723,30,1327053.75
724,31,1327053.75
725,32,1327053.75
726,33,1327053.75
727,34,1327053.75
728,35,1327053.75
729,36,1327053.75
730,37,1327053.75
731,38,1327053.75
732,39,1327053.75
733,40,1327053.75
734,41,1327053.75
735,42,1327053.75
736,43,1327053.75
737,44,1327053.75
738,45,1327053.75
739,46,1327053.75
740,47,1327053.75
741,48,1327053.75
742,49,1327053.75
743,50,1327053.75
744,51,1327053.75
745,52,1327053.75
746,53,1327053.75
747,54,1327053.75
748,55,1327053.75
749,56,1331326.4900512695
750,57,1331228.25
751,58,1331228.25
752,59,1331228.25
753,60,1331228.25
754,61,1331228.25
755,62,1331228.1920744332
756,0,1331518.375366211
757,1,1336360.8559570312
758,2,1338834.3952636719
759,3,1344385.2165527344
760,4,1344466.6865234375
761,5,1340505.6494140625
762,6,1348499.1933612823
763,7,1363862.7544584274
764,8,1378882.7100248337
765,9,1399369.8330717087
766,10,1380338.641421318
767,11,1384598.6758451462
768,12,1383363.8923978806
769,13,1397925.057436943
770,14,1382105.7986478806
771,15,1389142.8943510056
772,16,1423058.20855999
773,17,1416802.5506010056
774,18,1417299.008608818
775,19,1430150.4258451462
776,20,1444014.5396146774
777,21,1444351.1533842087
778,22,1429062.2207670212
779,23,1423652.6001615524
780,24,1420312.1621732712
781,25,1443854.8652982712
782,26,1447605.3750638962
783,27,1438984.5440092087
784,28,1465277.28277874
785,29,1462279.578921318
786,30,1472687.077700615
787,31,1463496.5391263962
788,32,1472575.2732572556
789,33,1478787.422671318
790,34,1475041.6013822556
791,35,1473523.2778959274
792,36,1466353.6489896774
793,37,1475856.184390068
794,38,1460635.5547513962
795,39,1459981.308169365
796,40,1450635.4795560837
797,41,1438234.1958646774
798,42,1437978.5037260056
799,43,1442817.7940092087
800,44,1428403.1807279587
801,45,1439537.102358818
802,46,1438642.0962553024
803,47,1446081.1741361618
804,48,1449216.8435697556
805,49,1448618.3342924118
806,50,1439956.9534330368
807,51,1449730.1660795212
808,52,1417891.2276029587
809,53,1420631.1514310837
810,54,1425874.04059124
811,55,1425058.5569486618
812,56,1430992.585513115
813,57,1444615.8079252243
814,58,1466319.129702568
815,59,1447885.426577568
816,60,1446437.5
817,61,1446437.5
818,62,1446437.5434791374
819,0,1444756.3754882812
820,1,1444527.75
821,2,1444527.75
822,3,1444527.75
823,4,1444527.75
824,5,1444527.75
825,6,1444527.75
826,7,1444527.75
827,8,1444527.75
828,9,1444527.75
829,10,1444527.75
830,11,1444527.75
831,12,1444527.75
832,13,1444527.75
833,14,1444527.75
834,15,1444527.75
835,16,1444527.75
836,17,1444527.75
837,18,1444527.75
838,19,1444527.75
839,20,1444527.75
840,21,1444527.75
841,22,1444527.75
842,23,1444527.75
843,24,1444527.75
844,25,1444527.75
845,26,1444527.75
846,27,1444527.75
847,28,1444527.75
848,29,1444527.75
849,30,1444527.75
850,31,1444527.75
851,32,1444527.75
852,33,1444527.75
853,34,1444527.75
854,35,1444527.75
855,36,1444527.75
856,37,1444527.75
857,38,1444527.75
858,39,1444527.75
859,40,1444527.75
860,41,1444527.75
861,42,1444527.75
862,43,1444527.75
863,44,1444527.75
864,45,1444527.75
865,46,1444527.75
866,47,1444527.75
867,48,1444527.75
868,49,1444527.75
869,50,1444527.75
870,51,1444527.75
871,52,1444527.75
872,53,1444527.75
873,54,1444527.75
874,55,1444527.75
875,56,1443991.8046875
876,57,1445130.80078125
877,58,1446335.7802734375
878,59,1446732.0439453125
879,60,1452932.2006835938
880,61,1451680.6044921875
881,62,1451637.3877458146
882,0,1443296.717300415
883,1,1444571.976425171
884,2,1465587.2060337067
885,3,1464121.625
886,4,1464121.625
887,5,1464121.625
888,6,1464121.625
889,7,1462818.1721191406
890,8,1463442.6758499146
891,9,1463375.2104492188
892,10,1466734.9372558594
893,11,1458815.384765625
894,12,1457910.0
895,13,1457910.0
896,14,1457910.0
897,15,1457910.0
898,16,1457910.0
899,17,1454970.8822021484
900,18,1454761.0
901,19,1448937.8100280762
902,20,1453073.4274902344
903,21,1453391.498046875
904,22,1452855.375
905,23,1452855.375
906,24,1452855.375
907,25,1452855.375
908,26,1452855.375
909,27,1452855.375
910,28,1452855.375
911,29,1452855.375
912,30,1452855.375
913,31,1452855.375
914,32,1452855.375
915,33,1452855.375
916,34,1452855.375
917,35,1452855.375
918,36,1452855.375
919,37,1452855.375
920,38,1452855.375
921,39,1452855.375
922,40,1452855.375
923,41,1452855.375
924,42,1452855.375
925,43,1452855.375
926,44,1452855.375
927,45,1452855.375
928,46,1452855.375
929,47,1452855.375
930,48,1452855.375
931,49,1452855.375
932,50,1452855.375
933,51,1452855.375
934,52,1452855.375
935,53,1452855.375
936,54,1452855.375
937,55,1452855.375
938,56,1452855.375
939,57,1452855.375
940,58,1452855.375
941,59,1452855.375
942,60,1452855.375
943,61,1452855.375
944,62,1452855.3520394405
945,0,1451824.3857421875
946,1,1451615.875
947,2,1451615.875
948,3,1451615.875
949,4,1451615.875
950,5,1451615.875
951,6,1451615.875
952,7,1451615.875
953,8,1451615.875
954,9,1451615.875
955,10,1451615.875
956,11,1451615.875
957,12,1451615.875
958,13,1451615.875
959,14,1451615.875
960,15,1451615.875
961,16,1451615.875
962,17,1451615.875
963,18,1451615.875
964,19,1451615.875
965,20,1451615.875
966,21,1451615.875
967,22,1451615.875
968,23,1451615.875
969,24,1451615.875
970,25,1451615.875
971,26,1451615.875
972,27,1452672.2507324219
973,28,1452442.25
974,29,1452442.25
975,30,1452442.25
976,31,1452442.25
977,32,1452442.25
978,33,1452442.25
979,34,1452442.25
980,35,1452442.25
981,36,1452442.25
982,37,1452442.25
983,38,1452442.25
984,39,1452442.25
985,40,1452442.25
986,41,1452442.25
987,42,1452442.25
988,43,1452442.25
989,44,1452442.25
990,45,1452442.25
991,46,1452442.25
992,47,1452442.25
993,48,1452442.25
994,49,1452442.25
995,50,1452442.25
996,51,1452442.25
997,52,1452442.25
998,53,1452442.25
999,54,1452442.25
1000,55,1452442.25
1001,56,1452442.25
1002,57,1452442.25
1003,58,1452442.25
1004,59,1452442.25
1005,60,1452442.25
1006,61,1452442.25
1007,62,1452442.2920425066
1008,0,1451000.310546875
1009,1,1453937.8735351562
1010,2,1453546.25
1011,3,1452473.7639160156
1012,4,1452256.75
1013,5,1452256.75
1014,6,1452256.75
1015,7,1452256.75
1016,8,1452256.75
1017,9,1452256.75
1018,10,1452256.75
1019,11,1452256.75
1020,12,1452256.75
1021,13,1452256.75
1022,14,1452256.75
1023,15,1452256.75
1024,16,1452256.75
1025,17,1452256.75
1026,18,1452256.75
1027,19,1452256.75
1028,20,1452256.75
1029,21,1452256.75
1030,22,1452256.75
1031,23,1452256.75
1032,24,1452256.75
1033,25,1452256.75
1034,26,1452256.75
1035,27,1452256.75
1036,28,1452256.75
1037,29,1452256.75
1038,30,1452256.75
1039,31,1452256.75
1040,32,1445769.0949707031
1041,33,1435402.7214355469
1042,34,1435066.5
1043,35,1435066.5
1044,36,1432007.9577636719
1045,37,1431858.5
1046,38,1431858.5
1047,39,1431858.5
1048,40,1431858.5
1049,41,1431858.5
1050,42,1431858.5
1051,43,1431858.5
1052,44,1431858.5
1053,45,1431858.5
1054,46,1431858.5
1055,47,1431858.5
1056,48,1431858.5
1057,49,1431858.5
1058,50,1431858.5
1059,51,1431858.5
1060,52,1431858.5
1061,53,1431858.5
1062,54,1431858.5
1063,55,1431858.5
1064,56,1431858.5
1065,57,1431858.5
1066,58,1431858.5
1067,59,1431858.5
1068,60,1431858.5
1069,61,1431858.5
1070,62,1431858.550807878
1071,0,1430966.9916534424
1072,1,1430861.875
1073,2,1430861.875
1074,3,1430861.875
1075,4,1430861.875
1076,5,1430861.875
1077,6,1430861.875
1078,7,1430861.875
1079,8,1430861.875
1080,9,1430861.875
1081,10,1430861.875
1082,11,1430861.875
1083,12,1430861.875
1084,13,1430861.875
1085,14,1430861.875
1086,15,1430861.875
1087,16,1430861.875
1088,17,1430861.875
1089,18,1430861.875
1090,19,1430861.875
1091,20,1430861.875
1092,21,1430861.875
1093,22,1430861.875
1094,23,1430861.875
1095,24,1430861.875
1096,25,1430861.875
1097,26,1430861.875
1098,27,1430861.875
1099,28,1430861.875
1100,29,1430861.875
1101,30,1430861.875
1102,31,1430861.875
1103,32,1430861.875
1104,33,1430861.875
1105,34,1430861.875
1106,35,1430861.875
1107,36,1431546.4641113281
1108,37,1432204.654296875
1109,38,1431885.625
1110,39,1431885.625
1111,40,1431885.625
1112,41,1436428.9436035156
1113,42,1436286.0
1114,43,1436286.0
1115,44,1436286.0
1116,45,1436286.0
1117,46,1436286.0
1118,47,1436286.0
1119,48,1436286.0
1120,49,1436286.0
1121,50,1436286.0
1122,51,1436286.0
1123,52,1436286.0
1124,53,1436286.0
1125,54,1436286.0
1126,55,1436286.0
1127,56,1436286.0
1128,57,1436286.0
1129,58,1436286.0
1130,59,1436286.0
1131,60,1436286.0
1132,61,1436286.0
1133,62,1436285.9802309948
