,index,balance
220,31,1205473.6207122803
221,32,1210504.4704055786
222,33,1212394.7333755493
223,34,1219374.197921753
224,35,1222365.3244895935
225,36,1224260.154636383
226,37,1227523.3433799744
227,38,1229619.5862121582
228,39,1228919.6399421692
229,40,1232855.6732177734
230,41,1241714.393234253
231,42,1237169.6378974915
232,43,1248997.391960144
233,44,1254588.7372932434
234,45,1275337.0880699158
235,46,1286086.25182724
236,47,1295798.318534851
237,48,1288396.8344726562
238,49,1295622.2651062012
239,50,1293740.283065796
240,51,1298197.8183746338
241,52,1291560.95728302
242,53,1295249.1033935547
243,54,1304572.1969604492
244,55,1301284.542755127
245,56,1298561.9123001099
246,57,1299011.0397872925
247,58,1300636.6860656738
248,59,1294126.1124572754
249,60,1290919.4683761597
250,61,1289071.8471298218
251,62,1289071.8833844976
252,0,1299669.1574707031
253,1,1296819.9057617188
254,2,1304588.7607421875
255,3,1295153.6279296875
256,4,1291018.7670898438
257,5,1299115.482345581
258,6,1295547.8125
259,7,1296048.001953125
260,8,1292448.951171875
261,9,1289958.8203125
262,10,1285454.5078125
263,11,1291593.2902259827
264,12,1286128.684381999
265,13,1294685.08989954
266,14,1313498.7235484123
267,15,1313148.8336162567
268,16,1306113.6800346375
269,17,1295885.0059804916
270,18,1288619.558426857
271,19,1284692.3090028763
272,20,1285123.8538746834
273,21,1291772.9339561462
274,22,1294594.7667384148
275,23,1298801.2047019005
276,24,1291406.9924087524
277,25,1298019.791360855
278,26,1306379.5743598938
279,27,1314598.525589466
280,28,1314473.8166942596
281,29,1323115.0073623657
282,30,1324265.337299347
283,31,1329312.1257362366
284,32,1342193.205450058
285,33,1337965.013710022
286,34,1345416.6624250412
287,35,1345927.3711013794
288,36,1352066.8365917206
289,37,1352646.3329286575
290,38,1372418.095174551
291,39,1368493.435018301
292,40,1362221.286580801
293,41,1359494.622518301
294,42,1358126.017049551
295,43,1348106.349080801
296,44,1348363.763143301
297,45,1346848.349080801
298,46,1345400.868612051
299,47,1339848.571737051
300,48,1348074.247518301
301,49,1345014.704549551
302,50,1349542.376424551
303,51,1346603.767049551
304,52,1334006.743612051
305,53,1331090.384237051
306,54,1332816.685018301
307,55,1329356.114705801
308,56,1326476.267049551
309,57,1334424.079549551
310,58,1336555.231893301
311,59,1339320.407674551
312,60,1329841.458455801
313,61,1330345.423299551
314,62,1330345.415174498
315,0,1330302.6278572083
316,1,1332637.4110951424
317,2,1335249.424659729
318,3,1333862.158744812
319,4,1335739.952507019
320,5,1330611.4754142761
321,6,1321631.3291697502
322,7,1334324.5208625793
323,8,1329130.6724672318
324,9,1326092.8488140106
325,10,1333095.9341964722
326,11,1331623.8863072395
327,12,1339905.0044994354
328,13,1348917.250585556
329,14,1339714.9488773346
330,15,1342562.4654197693
331,16,1347639.7363548279
332,17,1341529.1585350037
333,18,1340187.625
334,19,1339824.75
335,20,1339455.0
336,21,1341404.375
337,22,1342725.99609375
338,23,1341963.0
339,24,1341963.0
340,25,1341963.0
341,26,1341625.1257324219
342,27,1341435.25
343,28,1341435.25
344,29,1341435.25
345,30,1341435.25
346,31,1341435.25
347,32,1341435.25
348,33,1341632.625
349,34,1342821.5
350,35,1342442.0
351,36,1342412.2495117188
352,37,1341171.3134765625
353,38,1339810.9326171875
354,39,1344272.865234375
355,40,1347196.71875
356,41,1345120.900390625
357,42,1340456.4404296875
358,43,1344523.3801612854
359,44,1345046.1653175354
360,45,1347419.2512550354
361,46,1345342.1555519104
362,47,1352595.7004737854
363,48,1358881.8547706604
364,49,1358045.4172706604
365,50,1356370.2375831604
366,51,1367432.3352394104
367,52,1361282.9250831604
368,53,1358421.3977394104
369,54,1353914.7746925354
370,55,1353195.0285987854
371,56,1355225.5618019104
372,57,1348288.1418800354
373,58,1358671.2082862854
374,59,1348671.4328956604
375,60,1354189.0481300354
376,61,1362860.6262550354
377,62,1362860.633754498
378,0,1352694.5529785156
379,1,1358060.5009765625
380,2,1358849.544921875
381,3,1358518.6748046875
382,4,1363927.693359375
383,5,1366032.228515625
384,6,1372918.5561523438
385,7,1373408.75
386,8,1372743.0225448608
387,9,1374959.071472168
388,10,1371182.3524856567
389,11,1369618.5859222412
390,12,1377095.7123298645
391,13,1392512.9736595154
392,14,1388433.3154563904
393,15,1388136.6739692688
394,16,1386748.5
395,17,1386986.125
396,18,1388221.2509765625
397,19,1389714.7490234375
398,20,1389120.7568359375
399,21,1390194.875
400,22,1390826.6875
401,23,1389922.4375
402,24,1392584.3046875
403,25,1381605.810546875
404,26,1381900.5234375
405,27,1390067.21875
406,28,1392397.1484375
