,index,balance
608,41,1321338.642364502
609,42,1342521.0740966797
610,43,1348586.2353515625
611,44,1353650.0703821182
612,45,1354983.5007395744
613,46,1356243.5761585236
614,47,1344473.3920736313
615,48,1341776.2638397217
616,49,1334322.6857748032
617,50,1328191.0618667603
618,51,1305514.9245185852
619,52,1305684.2552729212
620,53,1298944.1568164825
621,54,1300773.1075630188
622,55,1286074.0901432037
623,56,1285792.4677295685
624,57,1276197.2717895508
625,58,1284346.1386327744
626,59,1288145.8192062378
627,60,1286857.625
628,61,1286857.625
629,62,1286684.5522539518
630,0,1288196.6553649902
631,1,1292793.5166015625
632,2,1295890.3692626953
633,3,1289147.8614501953
634,4,1294070.0025634766
635,5,1295401.7498168945
636,6,1300492.8745117188
637,7,1303815.105041504
638,8,1305397.6577148438
639,9,1297887.7261657715
640,10,1298328.1616210938
641,11,1297565.5629882812
642,12,1309282.8565368652
643,13,1315585.7209472656
644,14,1322414.0233764648
645,15,1315958.5338770747
646,16,1301772.6160583496
647,17,1309028.7728624344
648,18,1303288.561911583
649,19,1301985.25
650,20,1301985.25
651,21,1301985.25
652,22,1301985.25
653,23,1301985.25
654,24,1301985.25
655,25,1301985.25
656,26,1301985.25
657,27,1301985.25
658,28,1301985.25
659,29,1301985.25
660,30,1301985.25
661,31,1301985.25
662,32,1301985.25
663,33,1301985.25
664,34,1301475.73046875
665,35,1302487.833557129
666,36,1306146.4357910156
667,37,1305487.0354003906
668,38,1306286.1121959686
669,39,1302695.7227783203
670,40,1302042.75
671,41,1302042.75
672,42,1302190.7766113281
673,43,1302260.322265625
674,44,1301798.258178711
675,45,1299285.8154296875
676,46,1301660.5551757812
677,47,1301176.5
678,48,1301176.5
679,49,1301176.5
680,50,1301176.5
681,51,1302421.2319335938
682,52,1302222.375
683,53,1303405.7276611328
684,54,1303972.6557617188
685,55,1301591.7625732422
686,56,1300860.3934936523
687,57,1297910.2827148438
688,58,1298163.427734375
689,59,1297480.25
690,60,1297480.25
691,61,1297480.25
692,62,1297480.1998151704
693,0,1295676.578125
694,1,1295446.125
695,2,1295446.125
696,3,1295446.125
697,4,1295446.125
698,5,1295446.125
699,6,1297919.0046386719
700,7,1296048.8579101562
701,8,1305585.6123046875
702,9,1305330.7783813477
703,10,1304631.25
704,11,1304631.25
705,12,1304631.25
706,13,1304631.25
707,14,1304631.25
708,15,1304631.25
709,16,1304631.25
710,17,1304631.25
711,18,1304631.25
712,19,1304631.25
713,20,1304631.25
714,21,1304631.25
715,22,1304631.25
716,23,1304631.25
717,24,1304631.25
718,25,1304631.25
719,26,1304631.25
720,27,1304631.25
721,28,1304631.25
722,29,1304631.25
723,30,1304631.25
724,31,1304631.25
725,32,1304631.25
726,33,1304631.25
727,34,1304631.25
728,35,1304631.25
729,36,1304631.25
730,37,1304631.25
731,38,1304631.25
732,39,1304631.25
733,40,1304631.25
734,41,1304631.25
735,42,1304631.25
736,43,1304631.25
737,44,1304631.25
738,45,1304631.25
739,46,1304631.25
740,47,1304631.25
741,48,1304631.25
742,49,1304631.25
743,50,1304631.25
744,51,1304631.25
745,52,1304631.25
746,53,1304631.25
747,54,1304631.25
748,55,1304631.25
749,56,1312570.3615722656
750,57,1312391.0
751,58,1312391.0
752,59,1312391.0
753,60,1312391.0
754,61,1312391.0
755,62,1312391.036047095
756,0,1313084.2772216797
757,1,1317259.732421875
758,2,1317945.4771728516
759,3,1320897.3182373047
760,4,1320143.2978515625
761,5,1318043.3579101562
762,6,1321794.7041015625
763,7,1321851.8857421875
764,8,1327462.3237304688
765,9,1342335.132385254
766,10,1327582.5139160156
767,11,1337716.3427734375
768,12,1336429.4918279648
769,13,1344611.1737833023
770,14,1333526.8033676147
771,15,1335570.3377075195
772,16,1361709.0826950073
773,17,1368978.6098690033
774,18,1372334.3744430542
775,19,1383912.2109718323
776,20,1394987.8076782227
777,21,1393974.969406128
778,22,1385066.7833576202
779,23,1383941.0567359924
780,24,1383724.2916526794
781,25,1402158.8494262695
782,26,1408755.8745379448
783,27,1397795.0211295485
784,28,1418388.3869915009
785,29,1420415.1591792107
786,30,1424716.2024624348
787,31,1420707.1521148682
788,32,1428619.205713272
789,33,1432416.6317520142
790,34,1427801.8087978363
791,35,1426716.4483195543
792,36,1426539.8763837814
793,37,1427947.7695960999
794,38,1424095.133857727
